yearMonth,Crash_ID,Crash_Fatal_Fl,crashPctChangeCompareDec,fatalPctChangeCompareDec,State,Country
2019-12,5126,27,0.0,0.0,Iowa,United States
2020-01,5189,22,0.01229028482247374,-0.18518518518518523,Iowa,United States
2020-02,3723,15,-0.27370269215762777,-0.4444444444444444,Iowa,United States
2020-03,2935,12,-0.4274287943815841,-0.5555555555555556,Iowa,United States
2020-04,2335,16,-0.5444791260241904,-0.40740740740740744,Iowa,United States
2020-05,2818,16,-0.45025360905189227,-0.40740740740740744,Iowa,United States
