yearMonth,Crash_ID,Crash_Fatal_Fl,crashPctChangeCompareDec,fatalPctChangeCompareDec,State,Country
2019-12,17056,25,0.0,0.0,New York City,United States
2020-01,14278,17,-0.16287523452157604,-0.31999999999999995,New York City,United States
2020-02,13674,20,-0.1982879924953096,-0.19999999999999996,New York City,United States
2020-03,11034,8,-0.3530722326454033,-0.6799999999999999,New York City,United States
2020-04,4103,13,-0.7594394934333959,-0.48,New York City,United States
2020-05,5954,11,-0.6509146341463414,-0.56,New York City,United States
