yearMonth,Crash_ID,Crash_Fatal_Fl,crashPctChangeCompareDec,fatalPctChangeCompareDec,State,Country
2019-12,10856,10,0.0,0.0,Connecticut,United States
2020-01,8762,22,-0.19288872512896094,1.2000000000000002,Connecticut,United States
2020-02,7593,17,-0.3005711127487104,0.7,Connecticut,United States
2020-03,5948,13,-0.45210022107590275,0.30000000000000004,Connecticut,United States
2020-04,3444,19,-0.682756079587325,0.8999999999999999,Connecticut,United States
2020-05,4178,9,-0.6151436993367723,-0.09999999999999998,Connecticut,United States
