yearMonth,Crash_ID,Crash_Fatal_Fl,crashPctChangeCompareDec,fatalPctChangeCompareDec,State,Country
2019-12,12817,66,0.0,0.0,Missouri,United States
2020-01,10899,45,-0.1496450027307482,-0.31818181818181823,Missouri,United States
2020-02,7105,64,-0.44565811032222824,-0.030303030303030276,Missouri,United States
2020-03,1636,45,-0.8723570258250761,-0.31818181818181823,Missouri,United States
2020-04,1230,53,-0.9040337052352344,-0.19696969696969702,Missouri,United States
2020-05,1310,53,-0.8977919950066318,-0.19696969696969702,Missouri,United States
