Year,Month,Crash_ID,Crash_Fatal_Fl,Death_Cnt,yearMonth,crashPctChange,deathCntPctChange,fatalPctChange,State,Country,deathRate,fatRate,deathRatePctChange,fatRatePctChange
2019,1,12005,44,53,2019-01,,,,Kentucky,United States,0.004414827155351937,0.0036651395251978344,,
2019,2,11320,49,54,2019-02,-0.0570595585172845,0.018867924528301883,0.11363636363636354,Kentucky,United States,0.004770318021201414,0.004328621908127208,0.08052203480232034,0.181025136524253
2019,3,12101,51,55,2019-03,0.06899293286219077,0.0185185185185186,0.04081632653061229,Kentucky,United States,0.004545078919097595,0.0042145277249814065,-0.04721678955213382,-0.026358084759397493
2019,4,12659,56,60,2019-04,0.04611189157920825,0.09090909090909083,0.0980392156862746,Kentucky,United States,0.004739710877636464,0.0044237301524607,0.042822569641433716,0.04963840342993975
2019,5,13904,70,78,2019-05,0.09834900071095665,0.30000000000000004,0.25,Kentucky,United States,0.005609896432681243,0.005034522439585731,0.1835946490218643,0.13807177790563863
2019,6,12848,58,67,2019-06,-0.07594936708860756,-0.14102564102564108,-0.17142857142857137,Kentucky,United States,0.005214819427148194,0.004514321295143213,-0.07042500878117319,-0.10332681017612533
2019,7,13011,72,78,2019-07,0.012686799501868018,0.16417910447761197,0.24137931034482762,Kentucky,United States,0.005994927369149181,0.00553377910998386,0.14959443043027876,0.22582748284607979
2019,8,13791,76,83,2019-08,0.05994927369149172,0.0641025641025641,0.05555555555555558,Kentucky,United States,0.006018417808715829,0.005510840403161482,0.00391838601540595,-0.004145215478693842
2019,9,12601,71,76,2019-09,-0.08628815894423902,-0.08433734939759041,-0.06578947368421051,Kentucky,United States,0.006031267359733354,0.005634473454487739,0.0021350380491889087,0.02243451856368961
2019,10,15002,53,57,2019-10,0.19054043329894443,-0.25,-0.2535211267605634,Kentucky,United States,0.003799493400879883,0.003532862285028663,-0.370033995467271,-0.37299158234301155
2019,11,14312,48,50,2019-11,-0.04599386748433543,-0.1228070175438597,-0.09433962264150941,Kentucky,United States,0.0034935718278367805,0.003353828954723309,-0.08051641120688813,-0.05067656643850782
2019,12,13089,52,55,2019-12,-0.0854527669088877,0.10000000000000009,0.08333333333333326,Kentucky,United States,0.004202001680800672,0.003972801589120636,0.2027809611123843,0.1845570071561362
2020,1,11602,40,43,2020-01,-0.11360684544273814,-0.21818181818181814,-0.23076923076923073,Kentucky,United States,0.003706257541803137,0.0034476814342354768,-0.11797809155161343,-0.13217880206330468
2020,2,11477,41,46,2020-02,-0.010774004481985844,0.06976744186046502,0.02499999999999991,Kentucky,United States,0.004008016032064128,0.003572362115535419,0.08141865125600023,0.0361636316110483
2020,3,8662,44,52,2020-03,-0.2452731550056635,0.13043478260869557,0.07317073170731714,Kentucky,United States,0.006003232509812976,0.005079658277534056,0.49780651119833763,0.42193263539654535
2020,4,5849,47,55,2020-04,-0.324751789425075,0.05769230769230771,0.06818181818181812,Kentucky,United States,0.009403316806291674,0.00803556163446743,0.5663755803095862,0.5819098835853838
